ID,class
1204,1
1205,0
1206,2
1207,2
1208,7
1209,8
1210,4
1211,1
1212,4
1213,9
1214,7
1215,2
1216,8
1217,1
1218,1
1219,5
1220,7
1221,5
1222,0
1223,8
1224,8
1225,8
1226,3
1227,3
1228,5
1229,4
1230,0
1231,2
1232,8
1233,5
1234,2
1235,6
1236,6
1237,8
1238,4
1239,0
1240,1
1241,6
1242,5
1243,1
1244,5
1245,9
1246,1
1247,3
1248,6
1249,2
1250,9
1251,5
1252,2
1253,2
1254,0
1255,1
1256,2
1257,1
1258,6
1259,5
1260,7
1261,6
1262,3
1263,7
1264,6
1265,0
1266,2
1267,9
1268,0
1269,1
1270,0
1271,5
1272,8
1273,0
1274,7
1275,6
1276,8
1277,2
1278,7
1279,2
1280,5
1281,4
1282,2
1283,4
1284,1
1285,9
1286,6
1287,4
1288,6
1289,6
1290,6
1291,4
1292,3
1293,8
1294,2
1295,7
1296,7
1297,0
1298,9
1299,7
1300,2
1301,2
1302,5
1303,7
1304,4
1305,9
1306,5
1307,2
1308,7
1309,2
1310,8
1311,7
1312,4
1313,6
1314,8
1315,4
1316,6
1317,4
1318,2
1319,9
1320,3
1321,3
1322,1
1323,7
1324,8
1325,1
1326,4
1327,7
1328,1
1329,8
1330,1
1331,7
1332,7
1333,4
1334,6
1335,3
1336,0
1337,0
1338,1
1339,7
1340,6
1341,0
1342,6
1343,7
1344,9
1345,7
1346,0
1347,6
1348,8
1349,5
1350,6
1351,8
1352,6
1353,8
1354,8
1355,2
1356,2
1357,5
1358,3
1359,4
1360,4
1361,7
1362,2
1363,7
1364,9
1365,5
1366,9
1367,8
1368,8
1369,0
1370,8
1371,8
1372,1
1373,5
1374,9
1375,6
1376,1
1377,6
1378,3
1379,6
1380,7
1381,2
1382,5
1383,1
1384,7
1385,4
1386,8
1387,6
1388,9
1389,1
1390,6
1391,8
1392,2
1393,5
1394,5
1395,4
1396,4
1397,8
1398,1
1399,6
1400,4
1401,3
1402,7
1403,0
1404,6
1405,5
1406,1
1407,9
1408,1
1409,4
1410,8
1411,4
1412,9
1413,8
1414,9
1415,9
1416,4
1417,3
1418,6
1419,6
1420,6
1421,5
1422,1
1423,8
1424,6
1425,7
1426,9
1427,4
1428,8
1429,9
1430,6
1431,5
1432,8
1433,9
1434,0
1435,5
1436,4
1437,8
1438,5
1439,5
1440,8
1441,2
1442,8
1443,7
1444,2
1445,2
1446,8
1447,0
1448,4
1449,7
1450,8
1451,4
1452,8
1453,2
1454,1
1455,2
1456,7
1457,6
1458,9
1459,6
1460,3
1461,1
1462,7
1463,6
1464,8
1465,4
1466,9
1467,4
1468,4
1469,3
1470,5
1471,5
1472,2
1473,5
1474,4
1475,5
1476,5
1477,2
1478,6
1479,6
1480,4
1481,4
1482,6
1483,2
1484,6
1485,5
1486,9
1487,5
1488,4
1489,1
1490,0
1491,0
1492,2
1493,2
1494,9
1495,5
1496,2
1497,2
1498,4
1499,6
1500,9
1501,7
1502,8
1503,6
1504,2
1505,5
1506,5
1507,8
1508,4
1509,0
1510,4
1511,8
1512,9
1513,6
1514,7
1515,5
1516,4
1517,3
1518,9
1519,5
1520,8
1521,0
1522,5
1523,9
1524,9
1525,5
1526,0
1527,5
1528,4
1529,8
1530,0
1531,8
1532,5
1533,3
1534,5
1535,2
1536,9
1537,4
1538,3
1539,5
1540,5
1541,3
1542,2
1543,5
1544,4
1545,1
1546,3
1547,8
1548,9
1549,1
1550,3
1551,3
1552,6
1553,6
1554,7
1555,8
1556,4
1557,9
1558,4
1559,8
1560,1
1561,7
1562,6
1563,4
1564,4
1565,8
1566,5
1567,7
1568,5
1569,3
1570,3
1571,0
1572,8
1573,2
1574,8
1575,4
1576,7
1577,5
1578,8
1579,0
1580,9
1581,6
1582,7
1583,8
1584,0
1585,9
1586,6
1587,6
1588,7
1589,5
1590,1
1591,6
1592,0
1593,4
1594,3
1595,6
1596,7
1597,0
1598,2
1599,6
1600,7
1601,2
1602,8
1603,5
1604,0
1605,4
1606,0
1607,6
1608,9
1609,6
1610,3
1611,8
1612,1
1613,9
1614,7
1615,0
1616,7
1617,4
1618,1
1619,6
1620,1
1621,1
1622,1
1623,2
1624,5
1625,6
1626,4
1627,6
1628,1
1629,1
1630,5
1631,7
1632,3
1633,4
1634,0
1635,9
1636,5
1637,1
1638,6
1639,0
1640,2
1641,7
1642,8
1643,5
1644,9
1645,6
1646,0
1647,6
1648,1
1649,3
1650,6
1651,1
1652,7
1653,2
1654,2
1655,7
1656,6
1657,2
1658,0
1659,2
1660,5
1661,6
1662,7
1663,6
1664,6
1665,8
1666,5
1667,5
1668,6
1669,8
1670,9
1671,7
1672,7
1673,5
1674,9
1675,8
1676,6
1677,3
1678,5
1679,5
1680,9
1681,5
1682,7
1683,6
1684,0
1685,6
1686,0
1687,3
1688,4
1689,1
1690,4
1691,8
1692,9
1693,5
1694,7
1695,2
1696,0
1697,6
1698,1
1699,0
1700,8
1701,0
1702,0
1703,1
1704,8
1705,0
1706,2
1707,1
1708,2
1709,7
1710,2
1711,2
1712,8
1713,5
1714,5
1715,1
1716,6
1717,8
1718,5
1719,0
1720,1
1721,3
1722,9
1723,4
1724,8
1725,3
1726,2
1727,9
1728,5
1729,3
1730,2
1731,8
1732,7
1733,4
1734,7
1735,6
1736,5
1737,0
1738,1
1739,6
1740,8
1741,1
1742,1
1743,8
1744,0
1745,2
1746,8
1747,7
1748,0
1749,8
1750,5
1751,3
1752,7
1753,7
1754,6
1755,8
1756,1
1757,6
1758,1
1759,6
1760,9
1761,8
1762,1
1763,4
1764,4
1765,7
1766,5
1767,5
1768,5
1769,2
1770,7
1771,9
1772,4
1773,8
1774,7
1775,5
1776,4
1777,6
1778,1
1779,9
1780,2
1781,7
1782,1
1783,9
1784,8
1785,1
1786,6
1787,6
1788,0
1789,7
1790,8
1791,9
1792,8
1793,8
1794,4
1795,0
1796,1
1797,7
1798,9
1799,1
1800,8
1801,6
1802,7
1803,3
1804,8
1805,8
1806,5
1807,6
1808,7
1809,3
1810,7
1811,2
1812,3
1813,1
1814,6
1815,3
1816,6
1817,4
1818,3
1819,5
1820,5
1821,6
1822,1
1823,0
1824,9
1825,2
1826,7
1827,2
1828,7
1829,6
1830,0
1831,0
1832,8
1833,0
1834,7
1835,5
1836,2
1837,6
1838,7
1839,6
1840,3
1841,3
1842,3
1843,5
1844,8
1845,2
1846,8
1847,5
1848,8
1849,8
1850,5
1851,7
1852,6
1853,3
1854,1
1855,9
1856,6
1857,7
1858,3
1859,5
1860,3
1861,9
1862,7
1863,8
1864,2
1865,7
1866,7
1867,4
1868,3
1869,6
1870,1
1871,0
1872,3
1873,9
1874,5
1875,8
1876,0
1877,8
1878,2
1879,7
1880,7
1881,6
1882,6
1883,1
1884,9
1885,8
1886,3
1887,5
1888,6
1889,1
1890,0
1891,9
1892,8
1893,3
1894,9
1895,2
1896,8
1897,6
1898,7
1899,6
1900,3
1901,2
1902,0
1903,0
1904,1
1905,4
1906,1
1907,0
1908,7
1909,1
1910,6
1911,0
1912,5
1913,1
1914,6
1915,2
1916,8
1917,9
1918,6
1919,7
1920,9
1921,6
1922,6
1923,7
1924,6
1925,7
1926,4
1927,6
1928,1
1929,1
1930,0
1931,4
1932,8
1933,1
1934,1
1935,5
1936,8
1937,3
1938,8
1939,7
1940,6
1941,4
1942,9
1943,2
1944,5
1945,5
1946,6
1947,0
1948,9
1949,6
1950,4
1951,7
1952,1
1953,9
1954,3
1955,2
1956,1
1957,4
1958,0
1959,9
1960,2
1961,4
1962,9
1963,1
1964,6
1965,7
1966,0
1967,0
1968,6
1969,9
1970,0
1971,0
1972,5
1973,6
1974,2
1975,2
1976,5
1977,3
1978,5
1979,9
1980,9
1981,2
1982,0
1983,0
1984,6
1985,2
1986,5
1987,1
1988,1
1989,4
1990,1
1991,6
1992,4
1993,7
1994,4
1995,3
1996,5
1997,5
1998,0
1999,6
2000,6
2001,7
2002,1
2003,9
2004,5
2005,6
2006,6
2007,0
2008,6
2009,4
2010,7
2011,1
2012,9
2013,4
2014,4
2015,6
2016,7
2017,1
2018,6
2019,5
2020,7
2021,1
2022,6
2023,0
2024,9
2025,0
2026,5
2027,8
2028,6
2029,8
2030,5
2031,3
2032,8
2033,4
2034,7
2035,3
2036,8
2037,5
2038,4
2039,2
2040,1
2041,4
2042,2
2043,3
2044,6
2045,2
2046,1
2047,9
2048,4
2049,8
2050,1
2051,7
2052,4
2053,9
2054,8
2055,5
2056,5
2057,1
2058,5
2059,1
2060,2
2061,0
2062,0
2063,0
2064,4
2065,9
2066,5
2067,6
2068,8
2069,7
2070,2
2071,2
2072,5
2073,7
2074,6
2075,4
2076,8
2077,0
2078,4
2079,4
2080,9
2081,1
2082,4
2083,7
2084,4
2085,8
2086,5
2087,5
2088,0
2089,7
2090,2
2091,7
2092,6
2093,9
2094,0
2095,4
2096,8
2097,1
2098,9
2099,7
2100,0
2101,7
2102,7
2103,5
2104,6
2105,5
2106,6
2107,9
2108,0
2109,0
2110,5
2111,9
2112,9
2113,8
2114,1
2115,5
2116,9
2117,9
2118,8
2119,5
2120,2
2121,0
2122,9
2123,6
2124,3
2125,5
2126,6
2127,1
2128,0
2129,6
2130,8
2131,7
2132,4
2133,8
2134,8
2135,3
2136,6
2137,6
2138,5
2139,3
2140,2
2141,1
2142,3
2143,3
2144,4
2145,5
2146,5
2147,3
2148,7
2149,6
2150,1
2151,3
2152,1
2153,2
2154,6
2155,7
2156,0
2157,2
2158,3
2159,7
2160,2
2161,8
2162,8
2163,6
2164,7
2165,3
2166,7
2167,0
2168,8
2169,7
2170,1
2171,6
2172,2
2173,7
2174,8
2175,6
2176,8
2177,7
2178,3
2179,9
2180,3
2181,1
2182,9
2183,6
2184,5
2185,1
2186,5
2187,6
2188,3
2189,6
2190,6
2191,3
2192,4
2193,1
2194,1
2195,9
2196,9
2197,8
2198,6
2199,2
2200,2
2201,4
2202,6
2203,5
2204,9
2205,8
2206,2
2207,9
2208,1
2209,9
2210,8
2211,4
2212,6
2213,2
2214,3
2215,4
2216,4
2217,5
2218,9
2219,8
2220,7
2221,8
2222,1
2223,7
2224,8
2225,1
2226,7
2227,1
2228,4
2229,0
2230,2
2231,4
2232,1
2233,0
2234,2
2235,9
2236,8
2237,6
2238,9
2239,7
2240,0
2241,6
2242,7
2243,7
2244,1
2245,7
2246,2
2247,6
2248,4
2249,2
2250,1
2251,4
2252,0
2253,0
2254,4
2255,2
2256,1
2257,0
2258,5
2259,7
2260,0
2261,9
2262,8
2263,5
2264,3
2265,8
2266,8
2267,9
2268,3
2269,1
2270,8
2271,4
2272,5
2273,6
2274,4
2275,9
2276,1
2277,9
2278,7
2279,6
2280,5
2281,7
2282,0
2283,7
2284,2
2285,2
2286,6
2287,9
2288,0
2289,7
2290,9
2291,1
2292,5
2293,9
2294,8
2295,7
2296,9
2297,6
2298,0
2299,9
2300,7
2301,5
2302,1
2303,6
2304,8
2305,3
2306,5
2307,0
2308,2
2309,9
2310,0
2311,9
2312,9
2313,4
2314,8
2315,6
2316,2
2317,3
2318,3
2319,4
2320,5
2321,5
2322,7
2323,0
2324,7
2325,4
2326,1
2327,0
2328,1
2329,1
2330,8
2331,9
2332,4
2333,5
2334,0
2335,3
2336,8
2337,4
2338,7
2339,1
2340,6
2341,6
2342,2
2343,5
2344,9
2345,7
2346,6
2347,2
2348,6
2349,4
2350,7
2351,8
2352,3
2353,5
2354,8
2355,7
2356,7
2357,3
2358,0
2359,4
2360,4
2361,6
2362,8
2363,5
2364,5
2365,0
2366,8
2367,3
2368,1
2369,6
2370,2
2371,6
2372,8
2373,0
2374,9
2375,5
2376,1
2377,7
2378,2
2379,3
2380,9
2381,3
2382,4
2383,9
2384,8
2385,9
2386,9
2387,1
2388,6
2389,8
2390,9
2391,6
2392,6
2393,6
2394,3
2395,6
2396,4
2397,7
2398,1
2399,5
2400,2
2401,7
2402,8
2403,7
2404,0
2405,9
2406,4
2407,9
2408,8
2409,2
2410,5
2411,0
2412,9
2413,5
2414,3
2415,2
2416,2
2417,7
2418,8
2419,6
2420,3
2421,5
2422,3
2423,8
2424,2
2425,8
2426,2
2427,6
2428,8
2429,3
2430,2
2431,6
2432,6
2433,1
2434,1
2435,4
2436,1
2437,5
2438,3
2439,5
2440,1
2441,4
2442,7
2443,5
2444,8
2445,6
2446,9
2447,6
2448,5
2449,9
2450,0
2451,0
2452,0
2453,1
2454,1
2455,0
2456,8
2457,1
2458,1
2459,7
2460,7
2461,8
2462,4
2463,3
2464,1
2465,9
2466,0
2467,4
2468,5
2469,6
2470,1
2471,7
2472,4
2473,1
2474,9
2475,2
2476,1
2477,4
2478,1
2479,8
2480,0
2481,9
2482,3
2483,8
2484,7
2485,4
2486,6
2487,2
2488,7
2489,9
2490,6
2491,9
2492,4
2493,5
2494,4
2495,2
2496,0
2497,5
2498,7
2499,0
2500,5
2501,1
2502,9
2503,6
2504,8
2505,0
2506,8
2507,8
2508,8
2509,7
2510,7
2511,5
2512,3
2513,6
2514,6
2515,9
2516,0
2517,9
2518,5
2519,1
2520,6
2521,1
2522,6
2523,9
2524,5
2525,4
2526,6
2527,2
2528,4
2529,7
2530,6
2531,9
2532,7
2533,0
2534,6
2535,3
2536,7
2537,7
2538,0
2539,9
2540,6
2541,8
2542,4
2543,0
2544,6
2545,8
2546,5
2547,7
2548,1
2549,4
2550,6
2551,0
2552,5
2553,2
2554,7
2555,1
2556,0
2557,9
2558,4
2559,6
2560,2
2561,0
2562,5
2563,7
2564,3
2565,2
2566,6
2567,2
2568,5
2569,7
2570,2
2571,4
2572,7
2573,9
2574,6
2575,2
2576,6
2577,8
2578,8
2579,4
2580,0
2581,1
2582,2
2583,5
2584,8
2585,3
2586,8
2587,8
2588,5
2589,9
2590,6
2591,6
2592,3
2593,1
2594,1
2595,7
2596,5
2597,7
2598,6
2599,0
2600,0
2601,0
2602,2
2603,4
2604,9
2605,9
2606,6
2607,5
2608,9
2609,1
2610,3
2611,9
2612,7
2613,2
2614,2
2615,3
2616,8
2617,5
2618,0
2619,6
2620,1
2621,2
2622,5
2623,6
2624,5
2625,0
2626,5
2627,0
2628,2
2629,4
2630,7
2631,2
2632,0
2633,6
2634,8
2635,8
2636,2
2637,9
2638,9
2639,9
2640,7
2641,9
2642,4
2643,1
2644,9
2645,8
2646,6
2647,8
2648,1
2649,4
2650,7
2651,5
2652,4
2653,8
2654,0
2655,9
2656,0
2657,8
2658,0
2659,4
2660,4
2661,2
2662,8
2663,5
2664,7
2665,3
2666,3
2667,2
2668,3
2669,1
2670,5
2671,9
2672,6
2673,5
2674,5
2675,7
2676,5
2677,7
2678,7
2679,7
2680,1
2681,9
2682,2
2683,4
2684,7
2685,6
2686,7
2687,8
2688,1
2689,1
2690,6
2691,6
2692,1
2693,9
2694,8
2695,6
2696,8
2697,9
2698,4
2699,1
2700,6
2701,8
2702,7
2703,8
2704,0
2705,6
2706,4
2707,6
2708,6
2709,6
2710,0
2711,7
2712,9
2713,4
2714,7
2715,0
2716,3
2717,9
2718,9
2719,2
2720,4
2721,1
2722,6
2723,7
2724,1
2725,7
2726,9
2727,7
2728,6
2729,7
2730,0
2731,7
2732,7
2733,0
2734,7
2735,7
2736,7
2737,5
2738,7
2739,7
2740,8
2741,5
2742,4
2743,9
2744,7
2745,8
2746,0
2747,5
2748,1
2749,0
2750,8
2751,6
2752,0
2753,0
2754,0
2755,4
2756,9
2757,8
2758,9
2759,2
2760,1
2761,9
2762,1
2763,6
2764,3
2765,9
2766,4
2767,8
2768,6
2769,2
2770,7
2771,5
2772,1
2773,2
2774,6
2775,7
2776,8
2777,7
2778,9
2779,9
2780,4
2781,7
2782,0
2783,0
2784,6
2785,4
2786,5
2787,7
2788,2
2789,3
2790,1
2791,7
2792,6
2793,9
2794,2
2795,9
2796,9
2797,1
2798,7
2799,2
2800,6
2801,8
2802,2
2803,6
2804,4
2805,0
2806,8
2807,1
2808,4
2809,6
2810,3
2811,9
2812,4
2813,8
2814,2
2815,1
2816,5
2817,4
2818,8
2819,1
2820,2
2821,4
2822,5
2823,2
2824,2
2825,1
2826,9
2827,3
2828,2
2829,6
2830,0
2831,2
2832,0
2833,1
2834,0
2835,6
2836,1
2837,7
2838,5
2839,3
2840,2
2841,1
2842,8
2843,4
2844,7
2845,7
2846,5
2847,9
2848,7
2849,2
2850,0
2851,2
2852,7
2853,4
2854,3
2855,5
2856,8
2857,0
2858,1
2859,8
2860,7
2861,8
2862,2
2863,5
2864,3
2865,4
2866,2
2867,5
2868,4
2869,0
2870,1
2871,2
2872,7
2873,5
2874,7
2875,5
2876,4
2877,1
2878,1
2879,6
2880,7
2881,8
2882,3
2883,3
2884,6
2885,8
2886,7
2887,8
2888,1
2889,4
2890,1
2891,5
2892,4
2893,1
2894,6
2895,1
2896,5
2897,4
2898,6
2899,8
2900,2
2901,2
2902,1
2903,7
2904,9
2905,4
2906,6
2907,1
2908,6
2909,0
2910,5
2911,5
2912,3
2913,3
2914,4
2915,2
2916,5
2917,5
2918,1
2919,7
2920,6
2921,8
2922,0
2923,0
2924,1
2925,2
2926,0
2927,1
2928,8
2929,5
2930,7
2931,8
2932,8
2933,8
2934,3
2935,2
2936,0
2937,4
2938,7
2939,4
2940,4
2941,2
2942,1
2943,4
2944,6
2945,2
2946,5
2947,5
2948,7
2949,7
2950,5
2951,0
2952,5
2953,0
2954,5
2955,9
2956,9
2957,7
2958,7
2959,6
2960,7
2961,0
2962,0
2963,1
2964,1
2965,1
2966,4
2967,9
2968,3
2969,4
2970,3
2971,0
2972,4
2973,4
2974,3
2975,6
2976,5
2977,7
2978,3
2979,8
2980,7
2981,3
2982,0
2983,0
2984,2
2985,5
2986,9
2987,5
2988,7
2989,3
2990,4
2991,4
2992,1
2993,2
2994,5
2995,0
2996,4
2997,7
